IX-12.3,57930.1694,122286.0237,385.5948
IX-12.2,57930.1697,122286.0236,385.5946
IX-12.1,57930.1696,122286.0234,385.5944
IX-10.6,57879.6918,122266.9415,390.9721
IX-10.5,57879.6921,122266.9414,390.9722
IX-10.4,57879.6920,122266.9416,390.9722
IX-10.3,57879.6915,122266.9412,390.9724
IX-10.2,57879.6916,122266.9413,390.9723
IX-10.1,57879.6914,122266.9412,390.9724
IX-11.6,57897.5740,122273.9404,391.5909
IX-11.5,57897.5741,122273.9400,391.5911
IX-11.4,57897.5742,122273.9406,391.5909
IX-11.3,57897.5738,122273.9399,391.5913
IX-11.2,57897.5740,122273.9399,391.5913
IX-11.1,57897.5739,122273.9399,391.5914
IX-09.6,57846.9890,122256.0272,391.3596
IX-09.5,57846.9890,122256.0272,391.3596
IX-09.4,57846.9891,122256.0277,391.3601
IX-09.3,57846.9892,122256.0278,391.3590
IX-09.2,57846.9890,122256.0277,391.3592
IX-09.1,57846.9894,122256.0278,391.3592
IX-08.6,57826.0785,122248.3677,390.9696
IX-08.5,57826.0777,122248.3682,390.9695
IX-08.4,57826.0790,122248.3673,390.9703
IX-08.3,57826.0769,122248.3691,390.9698
IX-08.2,57826.0768,122248.3691,390.9690
IX-08.1,57826.0775,122248.3687,390.9702
IX-07.6,57807.3363,122241.4561,390.6070
IX-07.5,57807.3368,122241.4552,390.6074
IX-07.4,57807.3366,122241.4557,390.6076
IX-07.3,57807.3374,122241.4546,390.6072
IX-07.2,57807.3373,122241.4548,390.6062
IX-07.1,57807.3376,122241.4548,390.6059
IX-05.6,57769.8676,122227.9023,390.2928
IX-05.5,57769.8678,122227.9025,390.2926
IX-05.4,57769.8673,122227.9027,390.2925
IX-05.3,57769.8661,122227.9050,390.2911
IX-05.2,57769.8662,122227.9048,390.2923
IX-05.1,57769.8659,122227.9053,390.2924
IX-06.6,57788.8795,122234.6852,390.4981
IX-06.5,57788.8796,122234.6853,390.4980
IX-06.4,57788.8799,122234.6850,390.4985
IX-06.3,57788.8805,122234.6842,390.4974
IX-06.2,57788.8805,122234.6844,390.4968
IX-06.1,57788.8804,122234.6845,390.4971
IX-04.6,57751.3427,122220.9522,390.3929
IX-04.5,57751.3425,122220.9519,390.3956
IX-04.4,57751.3424,122220.9529,390.3954
IX-04.3,57751.3408,122220.9545,390.3928
IX-04.2,57751.3413,122220.9545,390.3926
IX-04.1,57751.3412,122220.9543,390.3934
IX-03.6,57732.7259,122213.9122,390.2229
IX-03.5,57732.7255,122213.9133,390.2230
IX-03.4,57732.7261,122213.9123,390.2238
IX-03.3,57732.7282,122213.9085,390.2206
IX-03.2,57732.7276,122213.9097,390.2196
IX-03.1,57732.7272,122213.9099,390.2191
IX-01.7,57694.9697,122200.1634,390.1083
IX-01.6,57694.9700,122200.1625,390.1081
IX-01.5,57694.9697,122200.1636,390.1089
IX-01.4,57694.9686,122200.1649,390.1053
IX-01.3,57694.9681,122200.1658,390.1069
IX-01.2,57694.9686,122200.1651,390.1044
IX-01.1,57694.9685,122200.1657,390.1056
IXOT3.1,57790.6951,122077.8081,390.4727
IXOP2.6,57676.3667,122193.3729,390.2194
IXOP2.5,57676.3662,122193.3740,390.2213
IXOP2.4,57676.3669,122193.3722,390.2221
IXOP2.3,57676.3650,122193.3758,390.2141
IXOP2.2,57676.3665,122193.3730,390.2153
IXOP2.1,57676.3660,122193.3742,390.2168
IXOT2.7,57750.1643,122118.0907,389.1498
IXOT2.6,57750.1642,122118.0914,389.1507
IXOT2.5,57750.1654,122118.0901,389.1510
IXOT2.4,57750.1673,122118.0886,389.1502
IXOT2.3,57750.1660,122118.0898,389.1482
IXOT2.2,57750.1664,122118.0894,389.1461
IXOT2.1,57750.1663,122118.0894,389.1468
