OT3.018,12702.2826,6785.3765,190.2507
OT3.017,12702.2947,6785.3760,190.2474
OT3.016,12702.2985,6785.3758,190.2566
OT3.015,12702.3062,6785.3760,190.2795
OT3.014,12702.3087,6785.3757,190.2650
OT3.013,12702.3035,6785.3756,190.2552
OT3.012,12715.8044,6096.6461,191.2828
OT3.011,12715.8101,6096.6457,191.2837
OT3.010,12715.8120,6096.6463,191.2942
OT3.009,12715.8211,6096.6473,191.2716
OT3.008,12715.8312,6096.6472,191.2750
OT3.007,12715.8273,6096.6469,191.2776
OT3.006,12675.9049,6783.3892,191.4436
OT3.005,12675.9177,6783.3907,191.4413
OT3.004,12675.9298,6783.3910,191.4447
OT3.003,12675.9110,6783.3895,191.4352
OT3.002,12675.9120,6783.3890,191.4179
OT3.001,12675.9166,6783.3897,191.4472
1168,12534.7000,5629.4480,192.2250
3OTST1,12699.7310,6445.0990,190.7090
