ZS030,65956.4594,41461.2575,488.9716
ZS029,65956.4590,41461.2571,488.9702
ZS028,65956.4586,41461.2556,488.9701
ZS027,65956.4589,41461.2559,488.9699
ZS026,65956.4590,41461.2553,488.9702
ZS025,65845.3019,41471.5926,488.4183
ZS024,65845.3018,41471.5924,488.4183
ZS023,65845.3018,41471.5924,488.4184
ZS022,65845.3017,41471.5928,488.4183
ZS021,65845.3017,41471.5924,488.4183
ZS020,65845.3017,41471.5926,488.4183
ZS019,65845.3017,41471.5924,488.4183
ZS018,65852.8897,41516.5944,488.4945
ZS017,65852.8899,41516.5945,488.4948
ZS016,65852.8900,41516.5946,488.4943
ZS015,65852.8902,41516.5942,488.4940
ZS014,65852.8897,41516.5942,488.4936
ZS013,65852.8901,41516.5944,488.4929
ZS012,65859.1224,41549.3837,491.8139
ZS011,65859.1222,41549.3839,491.8116
ZS010,65859.1227,41549.3837,491.8124
ZS009,65859.1225,41549.3838,491.8142
ZS008,65859.1223,41549.3836,491.8151
ZS007,65859.1222,41549.3839,491.8141
ZS006,65860.7892,41559.4354,490.6333
ZS005,65860.7921,41559.4352,490.6343
ZS004,65860.7904,41559.4353,490.6342
ZS003,65860.7896,41559.4348,490.6328
ZS002,65860.7906,41559.4350,490.6309
ZS001,65860.7895,41559.4352,490.6340
ZSST2,66160.4320,41246.7160,472.3300
ZSST2.2,66160.4322,41246.7168,472.3265
ZSST2.1,66160.4317,41246.7152,472.3337
KIZILSAZ,66417.3330,38065.1910,484.9450
ZSST1,65844.1520,41465.5490,488.1770
